Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_48_854.jpg,0,1,0,0.2671008,99.71196,85.65297,1.212553,56.84665,9.305548E-05
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_48_919.jpg,0,1,0,0.3043032,99.72343,85.6704,1.326183,56.63301,-0.001592581
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_48_986.jpg,0,1,0,0.3696019,99.73861,85.69365,1.161711,56.61472,-0.002000429
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_057.jpg,0,1,0,0.4505195,99.75315,85.71564,1.113981,56.61501,0.001039399
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_139.jpg,0,1,0,0.4841199,99.77573,85.74948,1.130649,56.45771,0.0005182348
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_203.jpg,0,1,0,0.5502003,99.80177,85.78841,1.209816,56.5398,-0.002250462
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_268.jpg,0,1,0,0.6205693,99.82337,85.82065,1.249056,56.51982,-0.0004190356
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_331.jpg,0,1,0,0.6628622,99.84534,85.85352,1.196686,56.4967,-0.0006363869
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_404.jpg,0,1,0,0.7209979,99.87801,85.9024,1.194678,56.4226,-0.000124171
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_469.jpg,0,1,0,0.7684731,99.90461,85.94215,1.213547,56.37612,-0.001156642
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_535.jpg,0,1,0,0.8517499,99.9332,85.98483,1.236945,56.36652,-0.001013105
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_606.jpg,0,1,0,0.8996008,99.97366,86.04511,1.23688,56.35046,-0.001145231
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_672.jpg,0,1,0,0.9469984,100.0057,86.09284,1.216388,56.34029,-0.0007143693
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_737.jpg,0,1,0,1.001544,100.0392,86.14274,1.203606,56.36711,-0.0003505781
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_805.jpg,0,1,0,1.057281,100.0871,86.21417,1.240532,56.35018,-0.0009415328
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_874.jpg,0,1,0,1.107642,100.1247,86.27019,1.245655,56.33343,-0.0008355615
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_940.jpg,0,1,0,1.164829,100.1635,86.3279,1.221897,56.31657,-0.0008769449
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_49_998.jpg,0,1,0,1.215433,100.2043,86.38863,1.228241,56.3101,-0.0007849316
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_067.jpg,0,1,0,1.259395,100.261,86.47294,1.232008,56.27259,-0.0007295048
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_167.jpg,-3.175561,1,0,1.324889,100.3373,86.58315,1.236461,55.92406,0.0007474393
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_216.jpg,-6.580979,1,0,1.385067,100.37,86.62818,1.233638,55.59411,0.00132926
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_271.jpg,-8.928946,1,0,1.41754,100.4221,86.69656,1.234541,54.84758,-0.0012037
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_336.jpg,-9.150839,1,0,1.476128,100.4776,86.7658,1.237387,53.89658,359.9827
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_408.jpg,-6.163064,1,0,1.523724,100.5542,86.86154,1.243074,52.89529,0.002311229
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_469.jpg,-3.247739,1,0,1.570539,100.614,86.93587,1.254299,52.4162,0.001794742
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_533.jpg,-0.2995196,1,0,1.616892,100.6749,87.0128,1.266459,52.22619,3.797552E-05
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_597.jpg,0,1,0,1.678054,100.7371,87.09208,1.265652,52.18499,-0.0008563837
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_652.jpg,0,1,0,1.709393,100.8009,87.17368,1.272396,52.17041,-0.001033774
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_693.jpg,0,1,0,1.739166,100.8444,87.22924,1.272856,52.16222,-0.001020938
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_755.jpg,-3.22173,1,0,1.800026,100.9118,87.31374,1.272657,51.98031,-0.0001830195
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_819.jpg,-0.4990035,1,0,1.846084,100.9813,87.40016,1.276538,51.76656,0.0001219064
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_880.jpg,0,1,0,1.891088,101.0522,87.48904,1.28757,51.71001,-0.000867146
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_50_953.jpg,0,1,0,1.936564,101.1491,87.61079,1.291458,51.68714,-0.001098952
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_017.jpg,0,1,0,1.996504,101.2239,87.70463,1.298533,51.67371,-0.001136691
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_060.jpg,0,1,0,2.011382,101.2746,87.76829,1.300264,51.66685,-0.001140241
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_111.jpg,-2.570626,1,0,2.055524,101.3529,87.86475,1.294972,51.46633,-0.0001738674
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_170.jpg,-5.299876,1,0,2.100917,101.4343,87.96208,1.293501,50.9673,0.001484957
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_214.jpg,-6.879196,1,0,2.129091,101.4905,88.0272,1.292478,50.46428,0.002290057
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_287.jpg,-3.919005,1,0,2.172163,101.606,88.15978,1.304349,49.64159,0.001072057
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_349.jpg,-0.029971,1,0,2.246067,101.6945,88.26154,1.308342,49.33186,-3.119755E-05
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_419.jpg,0,1,0,2.289698,101.7847,88.36558,1.318832,49.25675,-0.001073158
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_482.jpg,0,1,0,2.333613,101.9075,88.50715,1.324725,49.22837,-0.001279242
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_533.jpg,-3.06216,1,0,2.376521,101.9705,88.57876,1.32225,49.1147,-0.0005765307
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_600.jpg,-2.045471,1,0,2.420726,102.0675,88.68685,1.318227,48.7273,0.0004596653
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_670.jpg,0,1,0,2.463135,102.1992,88.83447,1.325155,48.50463,-0.0009042012
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_729.jpg,0,1,0,2.520387,102.3,88.94753,1.334307,48.46804,-0.00126761
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_771.jpg,0,1,0,2.534694,102.3682,89.02395,1.340893,48.45631,-0.001343194
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_830.jpg,-1.477709,1,0,2.592119,102.4719,89.13987,1.339832,48.41435,-0.001265905
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_899.jpg,-4.25511,1,0,2.63396,102.5785,89.25664,1.335469,48.10941,0.0003643134
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_950.jpg,-2.05623,1,0,2.662417,102.6875,89.37473,1.338442,47.73658,0.0001930589
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_51_993.jpg,-0.4416767,1,0,2.689928,102.7611,89.45461,1.343191,47.59924,-6.938817E-07
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_051.jpg,0,1,0,2.732678,102.8729,89.57602,1.353658,47.51956,-0.001172078
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_116.jpg,0,1,0,2.788925,102.9865,89.69913,1.357238,47.49347,-0.001411203
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_169.jpg,0,1,0,2.831278,103.1018,89.82391,1.352643,47.47604,-0.001419581
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_236.jpg,0,1,0,2.872838,103.219,89.95062,1.357976,47.46162,-0.001410617
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_311.jpg,0,1,0,2.914574,103.3778,90.12229,1.360886,47.44389,-0.001443231
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_384.jpg,0,1,0,2.969997,103.5398,90.29721,1.367366,47.42664,-0.001352816
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_450.jpg,0,1,0,3.01112,103.6633,90.43048,1.372259,47.41246,-0.001486793
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_497.jpg,0,1,0,3.066173,103.7465,90.52029,1.372962,47.40391,-0.001490903
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_569.jpg,0,1,0,3.093597,103.9153,90.7023,1.376424,47.3865,-0.00138869
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_643.jpg,0,1,0,3.147968,104.0871,90.88741,1.377345,47.36746,-0.00152085
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_704.jpg,0,1,0,3.189246,104.218,91.02837,1.383035,47.35276,-0.001518025
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_768.jpg,0,1,0,3.229225,104.3505,91.17105,1.386255,47.33948,-0.001090802
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_835.jpg,0,1,0,3.283007,104.4847,91.31544,1.389043,47.323,-0.001557847
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_908.jpg,0,1,0,3.323846,104.6663,91.51067,1.393126,47.30286,-0.001566177
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_52_967.jpg,0,1,0,3.363399,104.8045,91.65913,1.397204,47.28749,-0.00147987
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_035.jpg,0,1,0,3.416605,104.9443,91.80929,1.40009,47.27267,-0.001142744
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_101.jpg,-2.890887,1,0,3.456244,105.1343,92.01122,1.404984,47.01328,-0.0005856514
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_168.jpg,-5.704648,1,0,3.494896,105.2804,92.16268,1.395535,46.43706,0.0008908035
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_233.jpg,-8.696518,1,0,3.533461,105.4307,92.31291,1.374862,45.43001,359.9888
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_283.jpg,-11.79738,1,0,3.582,105.5862,92.46014,1.32662,43.99743,359.9015
/Users/rahul.parida/Python/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2017_06_16_13_20_53_356.jpg,-14.11384,1,0,3.6044,105.7462,92.60275,1.178666,42.09765,359.7831
